geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US17031350100,"Census Tract 3501, Cook, IL",2459,505,2419,506,186,109,827,120,6,14,1325,507,0,12,35,41,40,37,11,17,29,33,40,64,40,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031350400,"Census Tract 3504, Cook, IL",1859,432,1848,433,8,13,1840,436,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,11,17,11,17,0,12
14000US17031351000,"Census Tract 3510, Cook, IL",3357,426,3257,432,94,111,2493,422,0,12,392,225,0,12,0,12,278,181,0,12,278,181,100,86,30,50,29,46,0,12,0,12,0,12,28,44,13,21,13,21,0,12
14000US17031351100,"Census Tract 3511, Cook, IL",2230,494,1999,315,14,22,1939,336,0,12,0,12,0,12,0,12,46,68,0,12,46,68,231,257,0,12,74,12,0,12,0,12,0,12,33,53,124,204,124,204,0,12
14000US17031351400,"Census Tract 3514, Cook, IL",1535,329,1400,329,85,69,1270,321,0,12,37,57,0,12,0,12,8,10,0,12,8,10,135,123,0,12,9,14,85,87,0,12,0,12,27,34,14,20,14,20,0,12
14000US17031351500,"Census Tract 3515, Cook, IL",910,154,834,134,133,73,564,140,0,12,111,55,0,12,0,12,26,29,0,12,26,29,76,68,18,20,0,12,0,12,0,12,0,12,31,39,27,36,0,12,27,36
14000US17031360200,"Census Tract 3602, Cook, IL",1792,674,1725,670,8,12,1674,670,0,12,43,88,0,12,0,12,0,12,0,12,0,12,67,96,67,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031380100,"Census Tract 3801, Cook, IL",1984,388,1929,383,86,66,1767,366,15,23,1,3,0,12,0,12,60,68,0,12,60,68,55,45,8,15,27,27,0,12,0,12,0,12,0,12,20,24,0,12,20,24
14000US17031380200,"Census Tract 3802, Cook, IL",1652,385,1627,383,74,98,1472,382,0,12,25,38,0,12,0,12,56,55,0,12,56,55,25,28,0,12,15,23,0,12,0,12,0,12,10,16,0,12,0,12,0,12
14000US17031380600,"Census Tract 3806, Cook, IL",4044,625,3925,608,430,326,3343,471,0,12,90,70,0,12,0,12,62,72,0,12,62,72,119,131,0,12,79,122,0,12,14,22,0,12,26,43,0,12,0,12,0,12
14000US17031381200,"Census Tract 3812, Cook, IL",1664,438,1664,438,0,12,1595,401,0,12,0,12,0,12,0,12,69,92,0,12,69,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031381400,"Census Tract 3814, Cook, IL",1672,348,1531,275,11,16,1445,267,0,12,57,88,0,12,0,12,18,25,0,12,18,25,141,233,0,12,0,12,0,12,0,12,0,12,0,12,141,233,141,233,0,12
14000US17031381500,"Census Tract 3815, Cook, IL",612,157,612,157,14,20,574,158,0,12,5,8,0,12,0,12,19,22,0,12,19,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031381700,"Census Tract 3817, Cook, IL",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031381800,"Census Tract 3818, Cook, IL",1251,320,1216,313,102,79,1049,295,0,12,28,32,0,12,9,13,28,70,0,12,28,70,35,42,0,12,0,12,0,12,0,12,0,12,0,12,35,42,35,42,0,12
14000US17031381900,"Census Tract 3819, Cook, IL",1275,331,1259,332,23,23,1126,332,6,11,6,8,0,12,0,12,98,87,0,12,98,87,16,19,0,12,0,12,0,12,0,12,0,12,0,12,16,19,16,19,0,12
14000US17031390100,"Census Tract 3901, Cook, IL",1714,322,1632,349,133,89,1329,308,19,28,36,36,0,12,37,59,78,66,39,50,39,44,82,87,12,18,57,85,0,12,0,12,7,10,6,8,0,12,0,12,0,12
14000US17031390200,"Census Tract 3902, Cook, IL",2227,317,2140,314,406,195,1428,263,0,12,154,116,0,12,0,12,152,92,0,12,152,92,87,98,0,12,67,93,0,12,0,12,0,12,20,32,0,12,0,12,0,12
14000US17031390300,"Census Tract 3903, Cook, IL",2890,430,2790,425,326,266,2437,408,6,12,0,12,0,12,0,12,21,33,0,12,21,33,100,107,37,58,59,94,0,12,0,12,0,12,4,9,0,12,0,12,0,12
14000US17031390400,"Census Tract 3904, Cook, IL",2357,459,2323,461,221,103,2018,431,0,12,0,12,0,12,0,12,84,66,0,12,84,66,34,31,24,25,0,12,0,12,0,12,0,12,0,12,10,16,10,16,0,12
14000US17031390500,"Census Tract 3905, Cook, IL",1741,217,1631,232,468,146,999,201,0,12,63,46,0,12,0,12,101,87,18,30,83,99,110,72,70,58,0,12,0,12,0,12,0,12,19,28,21,29,0,12,21,29
14000US17031390600,"Census Tract 3906, Cook, IL",1706,336,1659,331,741,140,738,296,0,12,108,56,0,12,16,29,56,33,10,20,46,30,47,38,39,38,0,12,0,12,0,12,0,12,0,12,8,10,8,10,0,12
14000US17031390700,"Census Tract 3907, Cook, IL",5857,884,5770,881,1580,537,3276,596,0,17,694,266,0,17,0,17,220,205,0,17,220,205,87,85,26,42,0,17,0,17,0,17,0,17,17,28,44,75,0,17,44,75
14000US17031400300,"Census Tract 4003, Cook, IL",1211,227,1193,221,44,52,1149,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,67,0,12,12,47,0,12,0,12,0,12,6,20,0,12,0,12,0,12
14000US17031400400,"Census Tract 4004, Cook, IL",2152,487,2116,486,76,79,2008,486,0,12,0,12,0,12,0,12,32,39,0,12,32,39,36,36,0,12,10,15,16,23,0,12,0,12,10,15,0,12,0,12,0,12
14000US17031400500,"Census Tract 4005, Cook, IL",2348,424,2295,428,11,19,2284,426,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,61,17,24,36,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031400800,"Census Tract 4008, Cook, IL",2462,556,2431,552,7,12,2421,552,0,12,0,12,0,12,0,12,3,5,0,12,3,5,31,56,31,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031410100,"Census Tract 4101, Cook, IL",2202,403,2051,385,756,224,904,185,0,12,203,133,0,12,10,16,178,161,0,12,178,161,151,118,111,131,0,12,0,12,0,12,0,12,0,12,40,53,40,53,0,12
14000US17031410200,"Census Tract 4102, Cook, IL",1484,233,1258,211,552,129,474,160,0,12,182,75,0,12,5,9,45,42,0,12,45,42,226,115,122,74,0,12,0,12,6,9,0,12,23,20,75,86,68,86,7,10
14000US17031410500,"Census Tract 4105, Cook, IL",2891,360,2698,369,1005,250,1106,360,0,12,442,224,0,12,0,12,145,87,18,28,127,83,193,98,165,90,0,12,0,12,0,12,0,12,28,42,0,12,0,12,0,12
14000US17031410600,"Census Tract 4106, Cook, IL",2245,343,1984,287,1083,248,455,144,0,12,296,175,0,12,22,31,128,86,0,12,128,86,261,143,80,52,0,12,12,18,91,121,0,12,15,18,63,50,51,49,12,19
14000US17031410700,"Census Tract 4107, Cook, IL",2564,379,2372,365,1242,265,533,317,0,12,410,174,0,12,29,25,158,77,0,12,158,77,192,95,82,85,0,12,0,12,17,25,0,12,59,42,34,51,34,51,0,12
14000US17031410800,"Census Tract 4108, Cook, IL",2907,444,2691,445,1326,380,476,126,0,12,614,144,0,12,90,125,185,141,0,12,185,141,216,91,117,76,0,12,0,12,0,12,0,12,13,17,86,49,58,40,28,45
14000US17031410900,"Census Tract 4109, Cook, IL",3427,528,3253,518,1933,486,773,208,7,15,301,135,0,12,12,20,227,163,105,146,122,57,174,79,121,73,0,12,0,12,15,22,0,12,10,16,28,25,0,12,28,25
14000US17031411000,"Census Tract 4110, Cook, IL",3741,713,3585,648,1486,344,1404,544,32,41,397,219,0,12,203,298,63,60,14,23,49,53,156,112,31,26,51,81,38,60,2,4,0,12,34,40,0,12,0,12,0,12
14000US17031411100,"Census Tract 4111, Cook, IL",2416,330,2298,345,1455,258,91,63,0,12,432,146,0,12,34,33,286,163,32,33,254,158,118,67,86,57,0,12,4,7,0,12,0,12,12,18,16,34,16,34,0,12
14000US17031411200,"Census Tract 4112, Cook, IL",1646,203,1535,191,1029,186,71,39,0,12,330,103,0,12,0,12,105,58,43,43,62,46,111,56,67,43,6,10,0,12,0,12,0,12,8,10,30,31,7,11,23,30
14000US17031420100,"Census Tract 4201, Cook, IL",1567,229,1514,239,58,45,1344,226,0,12,11,36,0,12,0,12,101,129,0,12,101,129,53,36,5,7,48,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031420200,"Census Tract 4202, Cook, IL",1753,292,1694,288,395,193,1087,239,11,19,145,79,0,12,6,9,50,37,0,12,50,37,59,37,21,21,0,12,0,12,0,12,0,12,20,22,18,20,18,20,0,12
14000US17031420300,"Census Tract 4203, Cook, IL",2552,287,2308,287,939,155,860,218,0,12,411,136,0,12,0,12,98,73,11,15,87,73,244,98,151,80,44,46,0,12,0,12,0,12,0,12,49,45,16,20,33,41
14000US17031420400,"Census Tract 4204, Cook, IL",1173,233,1061,213,259,132,612,163,0,12,162,88,0,12,6,9,22,32,0,12,22,32,112,79,72,73,21,33,0,12,0,12,0,12,7,12,12,19,12,19,0,12
14000US17031420500,"Census Tract 4205, Cook, IL",1978,473,1960,472,17,22,1902,466,0,12,41,72,0,12,0,12,0,12,0,12,0,12,18,24,11,18,0,12,0,12,0,12,0,12,0,12,7,14,7,14,0,12
14000US17031420600,"Census Tract 4206, Cook, IL",2104,393,2095,394,80,71,1975,403,0,12,0,12,0,12,0,12,40,38,21,33,19,20,9,13,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031420700,"Census Tract 4207, Cook, IL",2593,617,2593,617,27,38,2508,610,0,12,0,12,0,12,29,52,29,31,10,15,19,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031420800,"Census Tract 4208, Cook, IL",2563,542,2563,542,129,103,2198,549,0,12,24,37,0,12,0,12,212,156,10,16,202,158,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031421200,"Census Tract 4212, Cook, IL",1994,1430,1968,1435,18,16,1896,1428,37,53,0,12,0,12,0,12,17,29,0,12,17,29,26,23,26,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031430101,"Census Tract 4301.01, Cook, IL",3090,465,3023,469,43,51,2953,457,0,12,27,42,0,12,0,12,0,12,0,12,0,12,67,72,0,12,34,52,0,12,0,12,0,12,33,53,0,12,0,12,0,12
14000US17031430102,"Census Tract 4301.02, Cook, IL",3602,730,3556,733,81,57,3357,733,0,12,29,44,0,12,0,12,89,79,18,28,71,74,46,52,14,22,0,12,0,12,0,12,0,12,0,12,32,47,32,47,0,12
14000US17031430200,"Census Tract 4302, Cook, IL",5560,1057,5309,1022,243,180,4944,976,0,17,36,65,0,17,0,17,86,141,0,17,86,141,251,368,229,366,18,34,0,17,0,17,0,17,0,17,4,10,4,10,0,17
14000US17031430300,"Census Tract 4303, Cook, IL",2437,663,2368,670,23,22,2344,671,0,12,1,3,0,12,0,12,0,12,0,12,0,12,69,67,17,25,29,53,0,12,0,12,0,12,0,12,23,22,2,4,21,22
14000US17031430400,"Census Tract 4304, Cook, IL",3184,544,3148,550,100,64,2924,588,0,12,0,12,0,12,0,12,124,104,47,71,77,78,36,43,0,12,25,39,11,18,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031430500,"Census Tract 4305, Cook, IL",3781,834,3739,827,53,44,3686,836,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,55,9,14,0,12,0,12,0,12,0,12,0,12,33,53,33,53,0,12
14000US17031430600,"Census Tract 4306, Cook, IL",2168,467,2098,463,23,17,1989,422,0,12,10,15,0,12,0,12,76,116,0,12,76,116,70,81,49,64,0,12,0,12,0,12,0,12,21,22,0,12,0,12,0,12
14000US17031430700,"Census Tract 4307, Cook, IL",2831,543,2820,543,132,112,2662,549,0,12,0,12,0,12,0,12,26,30,0,12,26,30,11,16,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031430800,"Census Tract 4308, Cook, IL",2013,372,1967,380,6,9,1961,380,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,53,0,12,46,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031430900,"Census Tract 4309, Cook, IL",1653,310,1653,310,9,12,1616,313,0,12,2,4,26,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031431200,"Census Tract 4312, Cook, IL",2805,454,2794,454,13,15,2739,460,0,12,0,12,0,12,0,12,42,40,0,12,42,40,11,17,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031431301,"Census Tract 4313.01, Cook, IL",3558,791,3503,775,192,175,3251,776,0,12,29,47,0,12,0,12,31,41,0,12,31,41,55,103,0,12,23,34,0,12,0,12,0,12,32,101,0,12,0,12,0,12
14000US17031431302,"Census Tract 4313.02, Cook, IL",3260,607,2803,546,46,51,2757,551,0,12,0,12,0,12,0,12,0,12,0,12,0,12,457,302,140,208,137,86,0,12,0,12,0,12,180,213,0,12,0,12,0,12
14000US17031431400,"Census Tract 4314, Cook, IL",7635,1079,7404,1006,386,158,6760,1038,0,17,109,145,0,17,0,17,149,117,40,66,109,99,231,159,31,25,58,95,0,17,0,17,0,17,99,87,43,43,21,26,22,34
14000US17031440101,"Census Tract 4401.01, Cook, IL",4680,780,4639,782,8,16,4525,795,0,12,0,12,0,12,0,12,106,117,48,75,58,89,41,41,7,16,0,12,0,12,0,12,0,12,29,38,5,16,4,16,1,2
14000US17031440102,"Census Tract 4401.02, Cook, IL",3255,554,3205,560,78,69,3100,560,0,12,0,12,0,12,0,12,27,55,0,12,27,55,50,55,36,43,14,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031440201,"Census Tract 4402.01, Cook, IL",6178,1268,6178,1268,24,38,6000,1255,0,17,0,17,0,17,0,17,154,148,0,17,154,148,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US17031440202,"Census Tract 4402.02, Cook, IL",2720,419,2673,418,21,32,2557,415,0,12,0,12,0,12,0,12,95,117,0,12,95,117,47,52,0,12,47,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031440300,"Census Tract 4403, Cook, IL",4954,891,4953,891,1,2,4952,891,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,1,3,1,3,0,12
14000US17031440600,"Census Tract 4406, Cook, IL",1899,392,1864,389,7,11,1850,388,0,12,0,12,0,12,0,12,7,11,0,12,7,11,35,33,10,17,9,13,0,12,0,12,0,12,0,12,16,26,16,26,0,12
14000US17031440700,"Census Tract 4407, Cook, IL",1455,384,1455,384,12,20,1443,388,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031440800,"Census Tract 4408, Cook, IL",1823,462,1769,471,29,33,1699,485,0,12,21,22,0,12,0,12,20,18,0,12,20,18,54,74,31,61,0,12,0,12,0,12,0,12,0,12,23,36,0,12,23,36
14000US17031440900,"Census Tract 4409, Cook, IL",2514,593,2514,593,11,16,2503,593,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031450300,"Census Tract 4503, Cook, IL",3340,485,3340,485,27,38,3183,472,0,12,8,14,0,12,0,12,122,88,43,70,79,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031460100,"Census Tract 4601, Cook, IL",2656,532,2263,475,61,44,2073,452,0,12,55,85,0,12,48,64,26,41,0,12,26,41,393,231,199,183,0,12,0,12,0,12,0,12,91,89,103,106,103,106,0,12
14000US17031460200,"Census Tract 4602, Cook, IL",2221,425,678,175,90,96,588,193,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1543,403,790,222,33,36,0,12,0,12,0,12,574,319,146,195,146,195,0,12
14000US17031460301,"Census Tract 4603.01, Cook, IL",3292,566,2147,560,42,31,2061,555,10,16,8,12,0,12,0,12,26,45,0,12,26,45,1145,322,518,196,48,46,41,51,0,12,0,12,499,312,39,45,39,45,0,12
14000US17031460302,"Census Tract 4603.02, Cook, IL",3796,997,3601,984,379,380,3164,1017,0,12,0,12,0,12,0,12,58,68,0,12,58,68,195,185,90,113,0,12,0,12,0,12,0,12,66,74,39,67,39,67,0,12
14000US17031460400,"Census Tract 4604, Cook, IL",3619,784,3619,784,9,14,3545,780,0,12,14,22,0,12,0,12,51,85,0,12,51,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031460500,"Census Tract 4605, Cook, IL",6115,883,6115,883,479,362,5623,953,0,17,0,17,0,17,0,17,13,28,13,28,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US17031460800,"Census Tract 4608, Cook, IL",4599,899,3041,885,85,69,2892,880,0,12,0,12,0,12,0,12,64,93,0,12,64,93,1558,488,808,347,0,12,0,12,0,12,0,12,492,366,258,215,258,215,0,12
14000US17031461000,"Census Tract 4610, Cook, IL",1284,253,920,257,110,61,797,252,0,12,0,12,0,12,0,12,13,19,13,19,0,12,364,146,129,80,21,29,7,9,0,12,0,12,83,80,124,98,124,98,0,12
14000US17031470100,"Census Tract 4701, Cook, IL",2652,553,2514,498,43,65,2389,491,0,12,0,12,0,12,0,12,82,79,0,12,82,79,138,176,28,54,0,12,0,12,0,12,0,12,0,12,110,167,39,59,71,108
14000US17031480100,"Census Tract 4801, Cook, IL",2241,323,2238,325,6,9,2203,328,0,12,0,12,0,12,0,12,29,26,5,7,24,25,3,7,0,12,0,12,0,12,0,12,0,12,0,12,3,7,0,12,3,7
14000US17031480200,"Census Tract 4802, Cook, IL",1065,220,1053,222,0,12,990,225,0,12,0,12,0,12,11,17,52,71,43,70,9,12,12,20,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031480300,"Census Tract 4803, Cook, IL",1405,290,1364,271,11,12,1341,271,0,12,0,12,0,12,0,12,12,20,12,20,0,12,41,44,0,12,25,37,0,12,0,12,0,12,0,12,16,23,16,23,0,12
14000US17031480400,"Census Tract 4804, Cook, IL",5346,1196,5324,1198,22,27,5292,1192,10,18,0,17,0,17,0,17,0,17,0,17,0,17,22,40,9,36,0,17,0,17,0,17,0,17,13,22,0,17,0,17,0,17
14000US17031480500,"Census Tract 4805, Cook, IL",2786,534,2465,535,39,37,2396,527,0,12,0,12,0,12,24,37,6,12,0,12,6,12,321,190,115,99,0,12,0,12,0,12,0,12,83,108,123,107,123,107,0,12
14000US17031490200,"Census Tract 4902, Cook, IL",3202,338,3202,338,83,89,3002,304,0,12,24,38,0,12,0,12,93,107,0,12,93,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031490500,"Census Tract 4905, Cook, IL",2065,457,2039,451,72,59,1916,441,0,12,31,28,0,12,0,12,20,32,0,12,20,32,26,36,7,14,13,27,0,12,0,12,0,12,0,12,6,13,0,12,6,13
14000US17031490600,"Census Tract 4906, Cook, IL",1512,232,1512,232,171,157,1341,277,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031490700,"Census Tract 4907, Cook, IL",2805,527,2745,475,5,8,2723,474,0,12,0,12,0,12,0,12,17,20,0,12,17,20,60,97,0,12,60,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031490800,"Census Tract 4908, Cook, IL",3663,900,3637,893,63,65,3542,874,0,12,8,12,0,12,0,12,24,28,0,12,24,28,26,51,0,12,26,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031490901,"Census Tract 4909.01, Cook, IL",3093,659,3088,662,1,3,3087,662,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,10,0,12,5,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031490902,"Census Tract 4909.02, Cook, IL",4573,878,4517,886,0,12,4443,900,0,12,33,55,0,12,20,33,21,26,0,12,21,26,56,63,0,12,56,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031491000,"Census Tract 4910, Cook, IL",3510,887,3405,874,2,3,3345,877,0,12,0,12,0,12,28,47,30,49,0,12,30,49,105,82,26,41,22,36,0,12,0,12,0,12,0,12,57,60,31,46,26,42
14000US17031491100,"Census Tract 4911, Cook, IL",4469,694,4289,681,95,70,4103,686,48,61,0,12,0,12,0,12,43,51,0,12,43,51,180,158,33,35,92,140,0,12,0,12,0,12,41,57,14,29,14,29,0,12
14000US17031491200,"Census Tract 4912, Cook, IL",1901,438,1811,437,90,75,1682,434,0,12,0,12,0,12,0,12,39,56,0,12,39,56,90,87,58,81,32,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031491300,"Census Tract 4913, Cook, IL",2179,472,2162,472,19,31,2143,473,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,0,12,0,12,9,20,8,17,0,12,0,12,0,12,0,12,0,12
14000US17031491400,"Census Tract 4914, Cook, IL",3010,838,2993,836,41,44,2869,844,0,12,0,12,0,12,31,45,52,48,0,12,52,48,17,24,2,5,0,12,0,12,0,12,0,12,0,12,15,24,15,24,0,12
14000US17031500100,"Census Tract 5001, Cook, IL",3308,523,3247,526,39,41,3208,530,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,51,21,31,40,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031500200,"Census Tract 5002, Cook, IL",1963,443,1963,443,43,56,1821,444,0,12,0,12,0,12,0,12,99,113,0,12,99,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031500300,"Census Tract 5003, Cook, IL",1876,259,1349,247,726,205,513,114,0,12,7,26,0,12,50,60,53,56,12,15,41,55,527,253,229,159,16,27,0,12,0,12,0,12,264,187,18,22,14,22,4,6
14000US17031510100,"Census Tract 5101, Cook, IL",3735,767,968,290,413,174,552,247,0,12,0,12,0,12,0,12,3,6,3,6,0,12,2767,699,1990,517,0,12,0,12,0,12,0,12,562,428,215,145,215,145,0,12
14000US17031510200,"Census Tract 5102, Cook, IL",4017,729,3204,636,252,186,2920,599,0,12,1,3,0,12,0,12,31,39,0,12,31,39,813,286,607,321,0,12,0,12,0,12,0,12,12,19,194,189,180,196,14,22
14000US17031510300,"Census Tract 5103, Cook, IL",4345,1126,4345,1126,69,107,4276,1107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031520100,"Census Tract 5201, Cook, IL",2269,605,171,98,155,98,0,12,0,12,0,12,0,12,0,12,16,23,0,12,16,23,2098,560,1157,491,0,12,121,89,3,5,0,12,792,385,25,27,9,13,16,23
14000US17031520200,"Census Tract 5202, Cook, IL",3577,665,509,297,288,188,221,223,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3068,681,1198,375,0,12,21,23,16,25,0,12,1391,627,442,259,402,254,40,46
14000US17031520300,"Census Tract 5203, Cook, IL",5859,825,624,194,624,194,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5235,766,2618,636,0,17,160,236,64,97,0,17,1878,654,515,253,342,216,173,160
14000US17031520400,"Census Tract 5204, Cook, IL",4805,957,387,142,365,139,17,27,0,12,5,11,0,12,0,12,0,12,0,12,0,12,4418,965,2770,646,0,12,39,59,0,12,0,12,569,277,1040,958,1040,958,0,12
14000US17031520500,"Census Tract 5205, Cook, IL",5264,948,1083,231,934,232,75,64,0,17,41,69,0,17,0,17,33,33,0,17,33,33,4181,943,2124,469,10,16,65,63,0,17,0,17,1123,501,859,863,824,863,35,39
14000US17031520600,"Census Tract 5206, Cook, IL",2655,493,222,98,222,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2433,479,1257,262,117,148,0,12,0,12,0,12,698,478,361,201,361,201,0,12
14000US17031530100,"Census Tract 5301, Cook, IL",1937,394,1031,293,3,4,905,289,0,12,0,12,0,12,70,75,53,88,0,12,53,88,906,310,581,198,0,12,0,12,0,12,0,12,285,243,40,56,40,56,0,12
14000US17031530200,"Census Tract 5302, Cook, IL",4406,931,3918,846,37,41,3851,859,0,12,0,12,0,12,0,12,30,47,0,12,30,47,488,449,0,12,0,12,0,12,0,12,0,12,140,188,348,409,275,395,73,115
14000US17031530300,"Census Tract 5303, Cook, IL",3974,875,3974,875,16,26,3836,879,0,12,0,12,0,12,0,12,122,108,0,12,122,108,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031530400,"Census Tract 5304, Cook, IL",2215,482,2136,478,53,45,2058,483,0,12,0,12,0,12,5,8,20,27,0,12,20,27,79,108,12,20,0,12,0,12,0,12,0,12,17,28,50,79,50,79,0,12
14000US17031530501,"Census Tract 5305.01, Cook, IL",5007,1461,4878,1450,30,37,4771,1449,0,17,0,17,0,17,0,17,77,77,0,17,77,77,129,122,47,74,70,79,0,17,0,17,0,17,12,18,0,17,0,17,0,17
14000US17031530502,"Census Tract 5305.02, Cook, IL",1494,342,1431,301,0,12,1431,301,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,69,0,12,63,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031530503,"Census Tract 5305.03, Cook, IL",5574,873,5466,932,0,17,5297,952,0,17,0,17,0,17,21,33,148,194,0,17,148,194,108,162,108,162,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
14000US17031530600,"Census Tract 5306, Cook, IL",2344,480,2327,480,14,23,2228,486,0,12,0,12,0,12,0,12,85,100,0,12,85,100,17,25,0,12,17,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031540101,"Census Tract 5401.01, Cook, IL",4535,683,4345,699,17,26,4213,722,0,12,0,12,0,12,0,12,115,119,0,12,115,119,190,161,146,143,15,24,0,12,0,12,0,12,29,46,0,12,0,12,0,12
14000US17031540102,"Census Tract 5401.02, Cook, IL",3399,554,3375,567,6,11,3369,566,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,33,0,12,0,12,0,12,0,12,0,12,0,12,24,33,24,33,0,12
14000US17031550100,"Census Tract 5501, Cook, IL",6494,1215,3280,1115,2645,752,610,823,0,17,0,17,0,17,0,17,25,39,0,17,25,39,3214,855,1760,895,0,17,0,17,0,17,0,17,1036,522,418,281,418,281,0,17
14000US17031550200,"Census Tract 5502, Cook, IL",2749,535,1133,278,1032,271,101,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1616,324,815,268,6,12,10,15,0,12,0,12,573,274,212,170,200,168,12,25
14000US17031560100,"Census Tract 5601, Cook, IL",1331,308,544,139,156,52,283,113,0,12,100,60,0,12,0,12,5,11,0,12,5,11,787,261,384,151,23,32,45,48,0,12,0,12,226,176,109,94,103,88,6,8
